collection,cibid,pubdate,file,cibbody,date,id,body,url,folder,title,_merge,year
Current/Central Intelligence Bulletin Collection,2003046,"April 8, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587374%5D.pdf,. ,4/8/51,CIA-RDP79T00975A000100520001-2,"L
==%  Approved Fof Release 2003/09/26 : CIA-RDP79T00975A000100520001-2

 

 

 

 

8 April 1951

Copy No. ;I-;

CURRENT INTELLIGENCE BULLETIN

r o MENTNO, J :

P s NGE N CLASS. x

 

 

 

 

 

 

 

 

 

Office of Current Intelligencé

CENTRAL INTELLIGENCE AGENCY

 

 

 

 

 

 

 

 

DOS review(s) completed.

Approved For Release 2003/09/26 : CIA-RDP79T00975A000100520001-2

25X1

25X1
25X1

25X1

25X1
x0c 

2pprdded For Release 2003/09/26 : CIA-RDP79T00975A000100520001-2

 

 

 

SUMMARY

GENERAL

1. Western delegates at Paris still divided on vital questions
(pagre 3),

 

 

 

 

 

 

USSR
9. Comment on Tass denial that Soviet troops are in Manchuria
(page 3).
25X1
NEAR EAST
5. Comment on the recent border incidents between Israel and
Syria (page 5)- '
EASTERN EUROPE |
6. Greek propcsal to partition Albania reported (page 6).
WESTERN EUROPE
7. Tmproved Berlin transport situation (page 7)-
25X1

 

 

 

 

 

9. Italian Communists plan new tactic in peace campaign (page o).

-2 -
25X1A

 

 

 

 

Approved For Release 2003/09/26 : CIA-RDP79T00975A000100520001-2
x0cey &

1. Western delegates at Par_is still divided on vit?l questions:

 

 

~ 29X1Rpproved|For Release 2003/09/26 : CIA-RDP79T00975A000140520001-2

 

 

GENERAL

 

 

 

 

At a 6 April meeting of the Western delegates S
at the Paris Conference, UK delegate Davies
proposed a rephrasing of the armament item

if Gromyko refused to accept the present

 

 

Western version. French delegate Parodi, agreeing with US delegate
Jessup, objected to this on the ground that the UK rewording subordi-
nated the level of armaments to the reduction of armaments. Parodi
stressed that concessions should be mutual, and suggested the possi-
bility of giving in to the Soviet demand that German demilitarization

be the first sub-itenn",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100520001-2,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733113,"April 10, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587421%5D.pdf,"A i
rocrem 4] Approved for Release: ! 5=
-~ pp e: 2019/03/14 C02733113 F / 3

/WLS{",4/10/51,CIA-RDP79T00975A000100530001-1,"A Approved For Wflease 2004/01/16 : CIA-RDP79T00975%¢0010053068%Y"" -

TOP SECRET a7

10 April 1951

 

25X1

 

 

 

Copy No.cT -

CURRENT INTELLIGENCE LLETIN

 
  

DOCUMENT NO.
NQ CHANGE IN CLASS.
i DECLASSIFIED .
CLASS. CHANGED TO: T8 o
NEXT REVIEW DATE:

AUTH: HR 70-3,

DATE'.?_!I,E Vv, 25X1
25X1

 

 

 

 

 

 

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

25X1

 

 

 

Army and DIA review(s)

completed. TOP SEGRET

DOS review(s) completed.

Approved For Release 2004/01/16 : CIA-RDP79T00975A000100530001-1
x0c 

P

25Xpproved|For Release 2004/01/16 : CIA-RDP79T00975A00010053p001-1

 

 

SUMMARY

GENERAL

1. Embassy Moscow sees possibility of indirect Soviet inter-
e o . b o
vention in Korea under cover of Mongolian ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100530001-1,/meta-55200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003047,"April 11, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587406%5D.pdf,"Approved for Release: 2019/03/14 C02003047

~ Msr ~

11 April 1951

 

 

 

3.5(c)

 

- Copy No.cz- 9

CURRENT INTELLIGENCE BULLETIN
NOCUMENT NO. ; - ?i",4/11/51,CIA-RDP79T00975A000100540001-0,"Approved For&leasef?pl?feBET-RDP?QTOOQ?MOM 00540001-0

11 April 1951

CURRENT INTELLIGENCE BULLETIN
ROCUMENT NO. E - ;
he) CHANGE IN CLASS.

 

DECLASSIFIED
CLARS CHAMNGED TO: TS S 02062
NERT REVIEW DATE:
AUTHE

7R
DATE, i ""/ ""21:",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100540001-0,/meta-53800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,3176555,"April 12, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587407%5D.pdf," 

Approved for Release: 2019/03/14 C03176555 L
' S",4/12/51,,,,,,master only (1),1951
Current/Central Intelligence Bulletin Collection,2003048,"April 13, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587387%5D.pdf,"Approved for Release: 2019/03/14 C02003048

)

o?,

T0P SEGRET

13 April 1951

N",4/13/51,CIA-RDP79T00975A000100560001-8,"; | Approved ForgQglease 2003/09/26 : CIA-RDP79T009754#00100560001-8

T0P SEGRET

13 April 1951

 

 

 

 

Copy No. ¢T-9

A

'CURRENT INTELLIGENCE BULLETIN

 

 

 

 

 

 

 

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

25X1
i
- /l(; _
/
25X1

 

 

 

 

TOP SECRET

DOS review(s) completed.

Approved For Release 2003/09/26 : CIA-RDP79T00975A000100560001-8
x0c. t 25X1A
Approved|For Release 2003/09/26 : CIA-RDP79T00975A00010056P001-8

 

 

 

 

 

v | SUMMARY
25X1
FAR EAST
3. Japanese Premier shaken at MacArthur's dismissal (pége 4),
NEAR EAST
4. Further developments on the Syrian-Israeli dispute (page 5).
EASTERN EUROPE
5. Reported Greek proposal to partition Albania clarified (page 5).
WESTERN EUROPE
6. Considerable disagreement evident as final Schuman Plan talks
cpened (page 6).
7. Crypto-Communists may acquire new press organ for peace
campaign (page 7).
25X1A

 

 

 

 

 

25X1A

 

 

 

 

Approved For Release 2003/09/26 : CIA-RDP79T00975A000100560001-8
x0c25X1 Approved For Release 2003/09/26 : CIA-RDP79T00975A000100560001-8

 

Approved For Release 2003/09/26 : CIA-RDP79T00975A000100560001-8
x0c",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100560001-8,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733114,"April 14, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587385%5D.pdf,A,4/14/51,CIA-RDP79T00975A000100570001-7,"-,  Approved For Reh",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100570001-7,/meta-54400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003049,"April 15, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587410%5D.pdf," 

- -",4/15/51,CIA-RDP79T00975A000100580001-6," 

. ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100580001-6,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733115,"April 17, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587360%5D.pdf,"Approved for Release: 2019/03/14 C02733115

\\;E(_' . ',:
' ",4/17/51,CIA-RDP79T00975A000100590001-5,Approved For Release 2007/07/05 : CIA-RDP79T00975A000100590001-5 \,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100590001-5,/meta-40600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003050,"April 18, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587390%5D.pdf,"- ."".t",4/18/51,CIA-RDP79T00975A000100600001-3,A ,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000100600001-3,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733116,"April 19, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587414%5D.pdf,Wy,4/19/51,CIA-RDP79T00975A000200010001-7,"ar .l

@

¥

I

""

e

|

 

- 25X
~  Approved For&lease 2004/12/21 : CIA-RDP79T009754#002000100Q1-7

TOP SEGRET

 

 

 

19 April 1951

 

25X1

 

 

 

TOpy NO. ©F

CURRENT INTELLIGENCE BULLETIN /

BO i WO,

S
NO CHANGE IN CLAES. g

[1 DECLASSIFIED 25X 1
CLASS. CHANGED TQ: TS ,2 Soé
NEXT REVIEW DATE: ___ e

AUTH: HR 70~
_pATE",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200010001-7,/meta-50600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003051,"April 20, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587339%5D.pdf,"@ W

S

i i

&l

i

fii i

T

i

",4/20/51,CIA-RDP79T00975A000200020001-6,"[T}

1 1

&l

|
i

N
g
&/ = s

i

U 25X1A |
. Approved Foredleasem/mm-RDPnTooem@oozooo- =6

WG

 

 

 

OGA DOS ' . )
REVIEW - . .20 April 1951
COMPLETED ' :

 

 

 

 

Copy No.cT -

CURRENT INTELLIGENCE BULLETIN

DOCUMENTNO. .~ S
NO CHANGE IN CLASS.

{1 DECLASSIFIED

CLASS. GHANGED TO: TS 8 o

NEXT REVIEW RATE: _.. 20 f
AUTH: HR 70-2

 

 

oate1l 1S err\n._wz )

 

 

 

 

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

 

 

 

ApproVed For Releas!%???HA-RDP79T00975A000200020001-6

25X

25X

 
x0c 

<

o] 25X1A
Approved For Release 2003/09/26 : CIA-RDP79T00975A000200020001-6

 

 

SUMMARY

GENERAL ..

1. US Ambassador reports serious US-French disagreement over mili-
tary program (page 3).

25X1

 

 

 

 

NEAR EAST

3, Shah reaffirms confidence in Iranian Prime Minister Ala (page 5).

 

25X1

 

 

 

WESTERN EUROPE

9. Abductions of Austrians in April now total six'(page 6).

X %k % %

25X1A

 

 

 

 

25X1A

 

Approved|For Release 2003/09/26 : CIA-RDP79T00975A000200020001-6

 

 

 

 
x0cT

1,

25X1A

 

2;",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200020001-6,/meta-53800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733117,"April 21, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587411%5D.pdf,"o/

Approved for Release: 2019/03/14 002733117

A1

21 April 1951

Copy No, CT -1

CURRENT INTELLIGENCE BULLETIN

. e i e il
NO CHANGE IN CLASS. ",4/21/51,CIA-RDP79T00975A000200030001-5,"T Approved Fo@Ieélé@B?SE@&E%OW@DOOZOO%0001'5v |

21 April 1951

 

 

 

 

Copy No, C+ -

CURRENT INTELLIGENCE BULLETIN

U

DOCUMENT NO. et

 

NO CHANGE IN CLASS. ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200030001-5,/meta-52600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733118,"April 22, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587416%5D.pdf,;,4/22/51,,,,,,master only (1),1951
Current/Central Intelligence Bulletin Collection,2733119,"April 24, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587413%5D.pdf,"Appkoved for Release: 2019/03/14 C02733119

o luroicnel

24 April 185

 

3.5(c)

 

 

 

Copy No. Q/-9

CURRENT INTELLIGENCE BULLETIN

DOCUMENT NO. _ 6 e '
. NO CHANGE iN CLASS. S?
N

I DECLASSIFIED

. CLASS. CHANGED TO: T8 E
NEXT REVIEW DATE: i - e

AUTH: HR 70-2mg

DATE.lMLMnEVIEWEh;J:",4/24/51,CIA-RDP79T00975A000200050001-3,N - : ,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200050001-3,/meta-55200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733120,"April 25, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587338%5D.pdf,"/ Approved for Release: 2019/03/14 &)é733120 '
Ww 10OF n ",4/25/51,CIA-RDP79T00975A000200060001-2,,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200060001-2,/meta-12800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733121,"April 26, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587426%5D.pdf,"-
Approved for Release: 2019/03/14 C02733121

 

 

 

 

  
 

y , 9\1.;",4/26/51,CIA-RDP79T00975A000200070001-1,"DecIaSS|f|ed in Part - Sanitized Copy Approved for Release 2013/07/29 : CIA- RDP79T00975A000200070001 1

- <

aé

26 April 1951

 

 

 

 

Copy No.CT -9

CURRENT INTELLIGENCE BULLETIN

s~

DOCUMENT NO.

NO CHAMNGE M CLASS. &-_

\ i DLC",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200070001-1,/meta-16200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003052,"April 27, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587417%5D.pdf,"- )
Approved for Release: 2019/03/14 C02003052

v lwnm - 4

27 April 1951

+
Copy No. C1- -9
CURRENT INTELLIGENCE BULLETIN

DOCUMENT NO.

NO CHANGE IN CLASS. 2 L
. || DECLASSIFIED

CLASS. GHANGED TO: T8 '8 m

NEXT REVIEW DATE: A

AUTH;: gHF ?W - .

DATE)ZII. Y REV'.EWER:S

 

 

 

 

 

 

3.5(c)

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

 

 

 

 

' TOP_SEERET

Approved for Release: 201 9/03/14 C02003052

3.5(c)

3.5(c)

 
",4/27/51,CIA-RDP79T00975A000200080001-0,"~ Approved For @eaE@Re/?E@RE?'ows@oozooosoom-o

27 April 1951

J",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200080001-0,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003053,"April 28, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587351%5D.pdf,"Approved for Release: 2019/03/14 C02003053 A Gl \ s MW)

/é?bn?. I

ff",4/28/51,CIA-RDP79T00975A000200090001-9,"OGA DOS
REVIEW

COMPLETED

28 April 1951

 

 

 

 

Copy No. ¢T -9

CURRENT INTELLIGENCE BULLETIN

' Approved For wasT 9/28E@RE%975@6%600",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200090001-9,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003054,"April 29, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587392%5D.pdf,". Approved for Release: 2019/03/14 C02003054 S i
/B?bn?. 1

2.9
?:April 1951

 

 

 

 

Copy No. CT -7

CURRENT INTELLIGENCE BULLE 'I",4/29/51,CIA-RDP79T00975A000200100001-7,"(""%

Approved F°@|ea$@R9IZSE@REE09Moozoo1oooo1-7
29
OGA DOS = April 1951
REVIEW '
COMPLETED

 

 

 

 

Copy No. CT -1

CURRENT INTELLIGENCE BULLE ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200100001-7,/meta-50800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003055,"May 1, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587432%5D.pdf," 

Approved for Release: 2019/03/14 C02003055 v !
v 1 W??' 1~ |
1 May 1951 i
[ | | 3.5

 

Copy No. (7-1

CURRENT INTELLIGENCE BULLETIN

. ..,,",5/1/51,CIA-RDP79T00975A000200110001-6,"%

Approved Fo@elea@@RwSE@&E%'oewooozoo110001-|6 f
1 May 1951 |

| | 25X
Copy No. (T~

 

CURRENT INTELLIGENCE BULLETIN

..,,, kz.?,g?wmm,

",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200110001-6,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733122,"May 2, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587370%5D.pdf,"!

Approved for Release: 2019/03/14 C02733122

~ M?nl- o

2 May 1951

Copy No. (T -4

CURRENT INTELLIGENCE BULLETIN

"" DOCUMENT NO.

NO CHANGE IN CLASS.

I/l DECLASSIFIED

CLASS. CHANGED 70: T8 8
NEXT REVIEW DATE:

CAUTH:

 

 

 

 

 

Office of Current Intelligence

CENTRAL INTELLIGENCE AGENCY

",5/2/51,CIA-RDP79T00975A000200120001-5,". . t P
Declassified in Part - Sanitized Copy Approved for Release 2013/11/29 : CIA-RDP79T00975A066206120001-5
v IUF OLCNLL
2 May 1951

I

Copy No. ¢1-9

CURRENT INTELLIGENCE BULLETIN

 

 

 

 

 

 

 

 

Office of Current Intelligence

CENTRAL INTE LLIGENCE AGENCY

 

 

 

 

~FOP-SECRET-

Declassified in Part - Sanitized Copy Approved for Release 2013/11/29 : CIA-RDP79T00975A000200120001-5

50X1

50X1

50X1

 

50X1
x0cN

Dec':lassified in Part - Sanitized Copy Approved for Release 2013/1 1/29 : CIA-RDP79T00975A000200120001-5 50X1

 

SUMMARY

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

50X1
\\\
FAR EAST
3
3. Enemy armor contacted in Chinese Communist sector (page 4).
50X1
5, Communist China's railroad to Indochina reported completed (page 5).
6. Petroleum being shipped to Communist China from Indonesia (page 5).
NEAR EAST
50X1
8. UN Secretary-General Lie cautions Israel on its international
policies (page 7).
50X1
WESTERN EUROPE
50X1
11, Spanish Monarchists seek control of strike movement (page 9).
% sk k k |
50X1

 

 

 

 

Declassified in Part - Sanitized Copy Approved for Release 2013/11/29 : CIA-RDP79T00975A000200120001-5
x0c 

50X1
Declassified in Part - Sanitized Copy Approved for Release 2013/11/29 : CIA-RDP79T00975A000200120001-5 50X1

0\0
<

Q",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200120001-5,/meta-12600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003056,"May 3, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587348%5D.pdf,".
Sl YA

",5/3/51,CIA-RDP79T00975A000200130001-4,,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200130001-4,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733123,"May 4, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587375%5D.pdf,"| = fDIA,J... Q{
Approved for Release: 2019/03/14 C02733123

~ [ Confpann
",5/4/51,,,,,,master only (1),1951
Current/Central Intelligence Bulletin Collection,2003057,"May 5, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587388%5D.pdf,"Approved for Release: 2019/03/14 9(7_2003057
' 1OF KB

5 May 1951

. ]

Copy No.¢7 ",5/5/51,CIA-RDP79T00975A000200150001-2,"Approved For @ea%@BQIEE@BRE%OQ?&&DOZOM50001-2

DOS REVIEW
COMPLETED

5 May 1951

 

 

 

 

Copy No.c7 ",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200150001-2,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733124,"May 6, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587423%5D.pdf,"T ol

0191037 L] 380
N ) Approved for Release: 2019/03/14 C02733124 '

o wnm 5 JC",5/6/51,CIA-RDP79T00975A000200160001-1," 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

s , 25X1A
' 5 . , - l . s
Approved For wa';@BH",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200160001-1,/meta-51600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003058,"May 8, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587429%5D.pdf," 

S 3.5(c)
",5/8/51,CIA-RDP79T00975A000200170001-0," 

 

 

 

 

 

 

 

¢ o - , 25X1A
Approved For egiea'lé@PoelsE@BE%ows&?ozom7ooo1-o
8 May 1951
®
DOS REVIEW
COMPLETED Copy No. CT",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200170001-0,/meta-51400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003059,"May 9, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587422%5D.pdf,"-

 

Approved for Release: 2019/03/14 C02003059
"" wnn 1l o

 

3.5(c)

 

 

9 May 1951

Copy No. C1 -9

CURRENT INTELLIGENCE BULLETIN

DOCUMENTNO. ",5/9/51,CIA-RDP79T00975A000200180001-9,"-

 

25X1A

Approved For Iva;",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200180001-9,/meta-51200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,3176556,"May 10, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587349%5D.pdf,"Approved for Release: 2019/03/14 C03176556 e
4
10 May 1951

L ]
Copy No. ¢T -9

CURRENT INTELLIGENCE BUL",5/10/51,CIA-RDP79T00975A000200190001-8,"STATE REVIEW
COMPLETED

 

Approved For Qe'yeagr @POMSE@RE",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200190001-8,/meta-51200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2003060,"May 11, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587434%5D.pdf," 

Approved for Release: 2019/03/14 C02003060
v TOFOICHEL o

 

 

 

11 May 1951
]
Copy No. CT-4

CURRENT INTELLIGENCE BULLETIN

A &5

DOCUMENT ",5/11/51,CIA-RDP79T00975A000200200001-6," 

Approved For@é'lea:;]_.I @BQ/ZSEGBE",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200200001-6,/meta-50800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
Current/Central Intelligence Bulletin Collection,2733125,"May 12, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587343%5D.pdf,"Bt Approved for Release 2019/03/14 C02733125

12 May 1951

 

 

 

 

Copy No. ¢T -9

- CURRENT INTELLIGENCE BULLETIN

. | "" DOCUMENT NO. 2 i*m ",5/12/51,,,,,,master only (1),1951
Current/Central Intelligence Bulletin Collection,2733126,"May 13, 1951",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15587404%5D.pdf,"B Wi L.

Wy

Approved for Release: 2019/03/14 C02733126
N rl/bthHJI:. I -

13 May 1951

Copy No. C] -9 ,

CURRENT INTELLIGENCE BULLETIN

O ¢ - ;.
U A aAA L

DOCUMENT NO %

 

] DECLASSIHL"")
CLASS. CHANGED 70!
NEXT REVIEW DA
AUTH: HR 7Q-a

e

,",5/13/51,CIA-RDP79T00975A000200220001-4," 

 

 

 

 

 

 

 

 

 

 

 

 

Declassified in Part - Sanitized Copy Apprgvgd for Release _201",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A000200220001-4,/meta-12800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1951
